"scenario_id","location","sex","age_group","cause","RMSE_deaths","RMSE_prev","error","IRadjust","CFadjust"
10,"Equatorial Guinea","Female","80-84","hstroke",3.75007355854091,4.1345487006574,11.6346958177392,0.8,0.95
10,"Finland","Female","80-84","hstroke",12.6660496947692,21.4482258514951,46.7803252410336,0.8,0.95
10,"Israel","Female","80-84","hstroke",15.1698021559354,17.7623579428077,48.1019622546786,0.8,0.95
10,"Monaco","Female","80-84","hstroke",0.443634248237873,0.404053443219792,1.29132193969554,0.8,0.95
10,"Austria","Female","80-84","ihd",850.910818423292,1700.39394256734,3402.21557941392,0.8,0.95
10,"Italy","Female","80-84","istroke",3444.55234609126,3759.11103322694,10648.2157254095,0.8,0.95
10,"Kazakhstan","Female","80-84","istroke",1022.48769965804,1291.70987393896,3336.68527325505,0.8,0.95
10,"Bahamas","Male","80-84","hstroke",1.87822433330702,1.67426529228029,5.43071395889433,0.8,0.95
10,"Romania","Male","80-84","hstroke",68.1950489199744,71.6796703022717,208.069768142221,0.8,0.95
10,"Andorra","Male","80-84","istroke",0.749780825214793,4.97477112740939,6.47433277783897,0.8,0.95
10,"Syrian Arab Republic","Female","85-89","hhd",207.843096195935,256.494987097968,672.181179489837,0.8,0.95
10,"Bahamas","Female","85-89","hstroke",1.19885417621297,1.17871689539438,3.57642524782033,0.8,0.95
10,"Bahrain","Female","85-89","hstroke",1.72134335209539,2.20938274073521,5.652069444926,0.8,0.95
10,"Palau","Female","85-89","hstroke",0.130895710459928,0.146561581314214,0.408353002234071,0.8,0.95
10,"Serbia","Female","85-89","istroke",1222.37261531408,1408.6433130628,3853.38854369096,0.8,0.95
10,"Japan","Female","90-94","ihd",3930.84465670667,49097.9565675586,56959.6458809719,0.8,0.95
10,"Montenegro","Female","90-94","istroke",20.9938611873413,24.8177407139214,66.8054630886039,0.8,0.95
10,"Solomon Islands","Male","90-94","hstroke",2.43702857107975,2.75171909735405,7.62577623951355,0.8,0.95
11,"Afghanistan","Female","20-24","hhd",1.84273306917448,96.9561847782635,100.641650916612,0.8,1
11,"Albania","Female","20-24","hhd",0.0553462351650096,3.66152391287833,3.77221638320835,0.8,1
11,"Algeria","Female","20-24","hhd",10.464692249065,355.112850880126,376.042235378256,0.8,1
11,"American Samoa","Female","20-24","hhd",0.00423475207978606,0.0562997506260214,0.0647692547855936,0.8,1
11,"Andorra","Female","20-24","hhd",0.000836268196131801,0.0723982692384552,0.0740708056307188,0.8,1
11,"Angola","Female","20-24","hhd",1.45169189467185,4.4935750247992,7.39695881414289,0.8,1
11,"Antigua and Barbuda","Female","20-24","hhd",0.0052920423786278,0.493601485288515,0.504185570045771,0.8,1
11,"Argentina","Female","20-24","hhd",0.965457806471365,65.1649742194245,67.0958898323672,0.8,1
11,"Armenia","Female","20-24","hhd",0.116992307295676,6.09173595513898,6.32572056973033,0.8,1
11,"Australia","Female","20-24","hhd",0.0374240410109555,3.49277606095964,3.56762414298156,0.8,1
11,"Austria","Female","20-24","hhd",0.0827961826103184,6.04259666133273,6.20818902655337,0.8,1
11,"Azerbaijan","Female","20-24","hhd",0.654023244575438,14.3943364473319,15.7023829364828,0.8,1
11,"Bahamas","Female","20-24","hhd",0.0841047149254649,1.94131673401224,2.10952616386317,0.8,1
11,"Bahrain","Female","20-24","hhd",0.0595177503941262,4.11695312763554,4.2359886284238,0.8,1
11,"Bangladesh","Female","20-24","hhd",5.92377236996853,380.953893088599,392.801437828536,0.8,1
11,"Barbados","Female","20-24","hhd",0.0111145473324904,0.716333166897771,0.738562261562752,0.8,1
11,"Belarus","Female","20-24","hhd",0.0545042725415798,1.3314342039134,1.44044274899656,0.8,1
11,"Belgium","Female","20-24","hhd",0.0263795126741529,3.59049542050402,3.64325444585232,0.8,1
11,"Belize","Female","20-24","hhd",0.0290706780986072,1.00931158500066,1.06745294119788,0.8,1
11,"Benin","Female","20-24","hhd",0.360755799859399,7.62182827459636,8.34333987431516,0.8,1
11,"Bermuda","Female","20-24","hhd",0.000269526058626631,0.0906967455320516,0.0912357976493049,0.8,1
11,"Bhutan","Female","20-24","hhd",0.0256493026096338,1.87641516909485,1.92771377431412,0.8,1
11,"Bolivia","Female","20-24","hhd",0.878564665464639,36.0188964486147,37.7760257795439,0.8,1
11,"Bosnia and Herzegovina","Female","20-24","hhd",0.0455080126862608,5.54518073046539,5.63619675583791,0.8,1
11,"Botswana","Female","20-24","hhd",0.117433227422166,2.14318484620503,2.37805130104936,0.8,1
11,"Brazil","Female","20-24","hhd",10.4906476451954,580.85610320769,601.83739849808,0.8,1
11,"Brunei Darussalam","Female","20-24","hhd",0.0198228075441731,0.842061599958361,0.881707215046707,0.8,1
11,"Bulgaria","Female","20-24","hhd",0.529995252798801,28.779180398798,29.8391709043956,0.8,1
