scenario_id,location,sex,subgroup,baseline_year,scaleup_start_year,target_year,population_2025,htn_population_2025,diabetes_share_among_htn_assumed,baseline_control,target_control,annual_control_increment,controlled_2025,controlled_2030,additional_controlled_2030,allocation_method,control_gap_requested,control_gap_used
bp_combined,Afghanistan,Female,htn_diabetes,2025,2026,2030,10656400,1116358.35089978,0.288116944917646,0.280085711511268,0.396445652173071,0.0232719881323605,312676.02301331,442575.414481315,129899.391468006,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Afghanistan,Male,htn_diabetes,2025,2026,2030,10584668.5,584367.946377141,0.206915093397397,0.217564526875106,0.307950413754887,0.0180771773759562,127137.73577452,179956.350871934,52818.6150974142,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Albania,Female,htn_diabetes,2025,2026,2030,1119803,144985.960199705,0.296321263909921,0.220977657747678,0.312781509519922,0.0183607703544487,32038.6578912289,45348.927490459,13310.2695992302,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Albania,Male,htn_diabetes,2025,2026,2030,1063013.5,105782.130690109,0.23311824821873,0.168207275890935,0.238087986820258,0.0139761421858646,17793.3240413221,25185.4545375654,7392.13049624334,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Algeria,Female,htn_diabetes,2025,2026,2030,14751664,1825433.40011571,0.378580542968894,0.297025627784635,0.420423155768365,0.0246795055967461,542200.501648409,767454.470721623,225253.969073214,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Algeria,Male,htn_diabetes,2025,2026,2030,15328527.5,1309090.30331503,0.27594218781711,0.219573571383963,0.310794103839114,0.0182441064910304,287441.633162997,406857.54766327,119415.914500274,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Andorra,Female,htn_diabetes,2025,2026,2030,34136.5,3188.49283583364,0.298406149800026,0.479783553948763,0.679106773854398,0.039864643981127,1529.78642451643,2165.32708320084,635.54065868441,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Andorra,Male,htn_diabetes,2025,2026,2030,35615.5,3619.21262510616,0.261162859582898,0.409103133669997,0.579062593942155,0.0339918920544315,1480.63122634895,2095.75065072217,615.119424373221,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Angola,Female,htn_diabetes,2025,2026,2030,9454084.5,837784.612697362,0.276026424413656,0.24273700928157,0.343580654050255,0.0201687289537371,203361.331308276,287846.585183799,84485.2538755235,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Angola,Male,htn_diabetes,2025,2026,2030,8954924.5,657771.796934606,0.263834825544535,0.202961461492706,0.287280591834969,0.0168638260684525,133502.325234531,188965.071115725,55462.7458811934,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Antigua and Barbuda,Female,htn_diabetes,2025,2026,2030,38630,6047.68393522648,0.355415158778058,0.37070126115299,0.524706892208832,0.0308011262111684,2241.88406184314,3173.26144271397,931.377380870831,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Antigua and Barbuda,Male,htn_diabetes,2025,2026,2030,33803.5,4082.30556934343,0.298166557675434,0.286628967501129,0.405707264892402,0.0238156594782546,1170.10703036502,1656.22102699334,486.113996628327,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Argentina,Female,htn_diabetes,2025,2026,2030,16991234.5,2205939.24586557,0.315857537146284,0.297009872700032,0.420400855327702,0.0246781965255338,655185.734598537,927378.745762829,272193.011164292,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Argentina,Male,htn_diabetes,2025,2026,2030,16332211,2049241.11401124,0.245154637778431,0.223125738899243,0.315821998191972,0.0185392518585456,457238.437746466,647195.423404171,189956.985657705,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Armenia,Female,htn_diabetes,2025,2026,2030,1237586,249889.283316695,0.416766981424112,0.188008309922527,0.266115242505666,0.0156213865166277,46981.2618241233,66499.3472293892,19518.0854052659,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Armenia,Male,htn_diabetes,2025,2026,2030,999336.5,153024.088585091,0.328133741934919,0.173553771483531,0.245655652163164,0.0144203761359267,26557.9077017725,37591.2322780444,11033.3245762719,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Australia,Female,htn_diabetes,2025,2026,2030,10622094.5,1086282.78363981,0.328767459149663,0.371144439483557,0.52533418633727,0.0308379493707426,403167.814854633,570661.482275602,167493.667420969,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Australia,Male,htn_diabetes,2025,2026,2030,10251233.5,941874.945234041,0.265291708032925,0.35887749157973,0.507971007988524,0.0298187032817587,338017.717727388,478445.165329671,140427.447602283,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Austria,Female,htn_diabetes,2025,2026,2030,3829405,492637.816840316,0.332288306457589,0.370946939248543,0.525054635805927,0.0308215393114769,182742.490314999,258661.769505319,75919.2791903198,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Austria,Male,htn_diabetes,2025,2026,2030,3647096.5,440712.398885178,0.286684581934179,0.381940464922039,0.540615356243233,0.0317349782642388,168325.898527112,238255.890524121,69929.9919970083,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Azerbaijan,Female,htn_diabetes,2025,2026,2030,3950832,579416.421488688,0.36572520475046,0.273234548410083,0.386748214166905,0.0227027331513643,158316.584266848,224088.266269728,65771.6820028806,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Azerbaijan,Male,htn_diabetes,2025,2026,2030,3600166,417969.67530858,0.323697792995275,0.189614366209945,0.268388525312049,0.0157548318204207,79253.0550786131,112178.264781226,32925.2097026127,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Bahamas,Female,htn_diabetes,2025,2026,2030,164326,23169.9102756013,0.326027315326277,0.376475126470149,0.532879475482965,0.0312808698025631,8722.89490130901,12346.7696346498,3623.87473334077,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Bahamas,Male,htn_diabetes,2025,2026,2030,144907,18313.721052223,0.288191586856383,0.276218217261114,0.390971430471417,0.0229506426420607,5058.58338046237,7160.14171704214,2101.55833657977,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Bahrain,Female,htn_diabetes,2025,2026,2030,439854,45971.0374129199,0.386080035007626,0.336712974582785,0.47659837441667,0.027977079966777,15479.0447519607,21909.7217012455,6430.67694928477,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Bahrain,Male,htn_diabetes,2025,2026,2030,828704,70272.592361309,0.268169590441785,0.274074239993756,0.387936750617827,0.0227725021248141,19259.9073438168,27261.3211381373,8001.41379432051,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Bangladesh,Female,htn_diabetes,2025,2026,2030,59223138.5,3844673.00444349,0.219874659115649,0.267667144030192,0.37886786479675,0.0222401441533116,1029092.64282936,1456623.05203521,427530.409205844,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Bangladesh,Male,htn_diabetes,2025,2026,2030,54363605,2416532.36036487,0.215322552979708,0.258153543737481,0.365401895925268,0.0214496704375573,623836.392384492,883005.506042087,259169.113657596,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Barbados,Female,htn_diabetes,2025,2026,2030,116219.5,22188.9028904259,0.397122004010239,0.467851986363151,0.66221830757955,0.0388732642432797,10381.1222925048,14693.8977191448,4312.77542663999,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Barbados,Male,htn_diabetes,2025,2026,2030,103510.5,14801.5572591194,0.341958504975447,0.387384895347905,0.548321642862593,0.0321873495029376,5733.89970981,8116.0141932451,2382.1144834351,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Belarus,Female,htn_diabetes,2025,2026,2030,3909680,806552.587759894,0.380107069411175,0.229791434911365,0.325256917911561,0.0190930966000393,185338.876472821,262336.808828377,76997.9323555564,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Belarus,Male,htn_diabetes,2025,2026,2030,3241931.5,470946.05177637,0.280198360573235,0.173940389259268,0.246202887991142,0.0144524997463749,81916.539566097,115948.278035368,34031.7384692713,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Belgium,Female,htn_diabetes,2025,2026,2030,4782953,602212.093750547,0.363411341036508,0.518649991968676,0.734120042061865,0.0430940100186378,312337.297587161,442095.967594315,129758.670007155,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Belgium,Male,htn_diabetes,2025,2026,2030,4571695.5,541220.450535704,0.308042053060249,0.450976051202218,0.638331365668778,0.0374710628933121,244077.461612477,345477.989318327,101400.52770585,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Belize,Female,htn_diabetes,2025,2026,2030,140619,13093.7466300447,0.304688567556802,0.371386629728861,0.525676993077505,0.0308580726697288,4862.84243145594,6883.08135660062,2020.23892514468,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Belize,Male,htn_diabetes,2025,2026,2030,141068,11030.6193828808,0.24518325621494,0.272433270720606,0.38561405043373,0.0226361559426248,3005.10771655233,4253.56181902549,1248.45410247315,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Benin,Female,htn_diabetes,2025,2026,2030,3738262,259888.723833711,0.300504265431333,0.207143526273383,0.293200070520474,0.0172113088494182,53834.2666936044,76199.3921555202,22365.1254619158,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Benin,Male,htn_diabetes,2025,2026,2030,3683484.5,176854.815447268,0.21200580430093,0.199118465825372,0.281841046506455,0.0165445161362166,35215.0595256894,49844.9462653641,14629.8867396747,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Bhutan,Female,htn_diabetes,2025,2026,2030,267843.5,22823.4909008089,0.230571096323801,0.222618931371304,0.315104640495086,0.0184971418247565,5080.94115450075,7191.78789514226,2110.84674064151,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Bhutan,Male,htn_diabetes,2025,2026,2030,314056.5,24899.3843206277,0.20223139413412,0.18904142783126,0.267577563096349,0.0157072270530179,4707.01516409073,6662.516579113,1955.50141502226,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Bolivia,Female,htn_diabetes,2025,2026,2030,3989287,246842.048513533,0.288227077816936,0.443758218319368,0.628114927104033,0.0368713417569332,109538.187654668,155045.175308288,45506.9876536197,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Bolivia,Male,htn_diabetes,2025,2026,2030,3933289,221518.274398891,0.233818868809144,0.308020611299355,0.435985939698349,0.0255930656797986,68232.1942943248,96578.8530241572,28346.6587298324,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Bosnia and Herzegovina,Female,htn_diabetes,2025,2026,2030,1388219.5,311268.063063303,0.425453090826479,0.300863642284951,0.425855650533691,0.024998401649748,93649.2431802073,132555.263486185,38906.0203059777,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Bosnia and Herzegovina,Male,htn_diabetes,2025,2026,2030,1220047.5,208313.825243039,0.336845171043919,0.216768350525521,0.306823470682879,0.0180110240314716,45155.8442895952,63915.570852296,18759.7265627008,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Botswana,Female,htn_diabetes,2025,2026,2030,782811.5,86420.9522571804,0.293933190652956,0.330188575844868,0.467363453082288,0.0274349754474841,28535.2111489557,40389.9946655754,11854.7835166197,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Botswana,Male,htn_diabetes,2025,2026,2030,766563.5,62200.1203818507,0.246620828656797,0.246046710425135,0.348265350821394,0.0204437280792516,15304.1350080018,21662.1467459182,6358.01173791637,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Brazil,Female,htn_diabetes,2025,2026,2030,82212314,8727604.42649317,0.257009028781802,0.500893876411035,0.708987254050912,0.0416186755279756,4371603.61296827,6187760.29678198,1816156.68381371,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Brazil,Male,htn_diabetes,2025,2026,2030,77657112,6903766.43281035,0.194808957901381,0.401572145666599,0.568402901827176,0.0333661512321154,2772360.29960469,3924120.87394645,1151760.57434176,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Brunei Darussalam,Female,htn_diabetes,2025,2026,2030,160698,23237.0634525017,0.356302839443615,0.446359015102259,0.631796209420077,0.0370874388635637,10372.0727565273,14681.0886073444,4309.01585081703,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Brunei Darussalam,Male,htn_diabetes,2025,2026,2030,184517.5,24916.1089171443,0.324077136517538,0.357018799684744,0.505340133616102,0.0296642667862716,8895.51929841322,12591.1098093831,3695.59051096985,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Bulgaria,Female,htn_diabetes,2025,2026,2030,2859678,522412.535043212,0.361934847598705,0.376625499307954,0.533092319820618,0.0312933641025327,196753.881855384,278494.110209555,81740.2283541717,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Bulgaria,Male,htn_diabetes,2025,2026,2030,2608251.5,375337.939466163,0.272241196030903,0.2933680679864,0.415246084536315,0.024375603309983,110112.166143184,155857.609741252,45745.443598068,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Burkina Faso,Female,htn_diabetes,2025,2026,2030,6083031.5,361703.203094868,0.252946997604433,0.223624499110918,0.31652796536298,0.0185806932504123,80885.6976189045,114489.178940891,33603.4813219866,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Burkina Faso,Male,htn_diabetes,2025,2026,2030,5816630.5,242136.029000526,0.193321346416144,0.18019351906582,0.255053843332296,0.0149720648532952,43631.3431582283,61757.7248058045,18126.3816475762,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Burundi,Female,htn_diabetes,2025,2026,2030,3398525,205710.611556662,0.231856717435163,0.248038566498679,0.351084711637231,0.0206092290277104,51024.1652040808,72221.8507390889,21197.6855350081,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Burundi,Male,htn_diabetes,2025,2026,2030,3266953,151578.348237154,0.184630148223236,0.214475859366617,0.303578577726046,0.0178205436718857,32509.8964995361,46015.9393718986,13506.0428723626,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Cabo Verde,Female,htn_diabetes,2025,2026,2030,177016,21833.6651544336,0.346833969216931,0.292446078994336,0.413941060708849,0.0242989963429025,6385.16976448936,9037.85051318806,2652.6807486987,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Cabo Verde,Male,htn_diabetes,2025,2026,2030,181185,16461.6107443197,0.227310649083238,0.201462442587158,0.285158814453241,0.0167392743732166,3316.39630946965,4694.17340384093,1377.77709437128,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Cambodia,Female,htn_diabetes,2025,2026,2030,5871047,398466.116558424,0.314526753106943,0.368429312744207,0.521491076365304,0.0306123527242194,146806.597475473,207796.524019155,60989.9265436821,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Cambodia,Male,htn_diabetes,2025,2026,2030,5384942,298736.285885733,0.259523574134363,0.275471480681264,0.389914466627018,0.0228885971891509,82293.3270061643,116481.599573272,34188.2725671079,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Cameroon,Female,htn_diabetes,2025,2026,2030,7586438,553516.52158334,0.259906861178751,0.213652340519403,0.302412932878621,0.0177521184718434,118260.100352439,167390.55468879,49130.4543363507,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Cameroon,Male,htn_diabetes,2025,2026,2030,7383628,387507.568624948,0.206691765282523,0.162352895291117,0.229801438668833,0.0134897086755432,62912.9757134814,89049.7967650744,26136.821051593,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Canada,Female,htn_diabetes,2025,2026,2030,16404298,1426283.92903667,0.334144775627451,0.668762446381986,0.8,0.0262475107236028,953845.129617876,1141027.14322934,187182.013611462,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Canada,Male,htn_diabetes,2025,2026,2030,15954765.5,1506905.1554132,0.328321706513712,0.741223735382266,0.8,0.0117552529235468,1116953.86816217,1205524.12433056,88570.2561683939,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Central African Republic,Female,htn_diabetes,2025,2026,2030,1259422.5,103644.004476381,0.284233435526141,0.168881553167077,0.239042388574789,0.0140321670815425,17503.5604524266,24775.3103914902,7271.74993906355,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Central African Republic,Male,htn_diabetes,2025,2026,2030,1023279,67175.0128420001,0.254410682726743,0.161314742624044,0.228331991659444,0.0134034498070799,10836.3199073741,15338.2044719626,4501.88456458849,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Chad,Female,htn_diabetes,2025,2026,2030,4796415,338019.110965549,0.23183112488282,0.243661496995815,0.344889214679151,0.0202455435366672,82362.2425910602,116579.145727453,34216.9031363929,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Chad,Male,htn_diabetes,2025,2026,2030,4708514,230744.574349477,0.187383149158477,0.212426651849767,0.300678039151364,0.0176502774603194,49016.297361559,69379.8261602168,20363.5287986578,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Chile,Female,htn_diabetes,2025,2026,2030,7894715.5,958292.827804582,0.348833623919168,0.51580439624623,0.730092260544847,0.0428575728597233,494291.653472835,699642.176915761,205350.523442926,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Chile,Male,htn_diabetes,2025,2026,2030,7695890.5,858054.774509422,0.287596475883708,0.373607807723518,0.528820946240745,0.0310426277034455,320575.963211163,453757.337782462,133181.374571299,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,China,Female,htn_diabetes,2025,2026,2030,561666473.5,43358591.8640464,0.279017013042484,0.286267154715485,0.405195139139913,0.0237855968848856,12412140.7253905,17568690.663263,5156549.93787243,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,China,Male,htn_diabetes,2025,2026,2030,567724824.5,37002010.6350033,0.211370620410247,0.257311200727386,0.364209606528609,0.0213796811602446,9521031.78582019,13476487.7341419,3955455.94832174,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Colombia,Female,htn_diabetes,2025,2026,2030,20313225.5,1817407.52955163,0.310723657653871,0.513357975437904,0.726629488782541,0.0426543026689274,932980.64991623,1320581.90410764,387601.254191415,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Colombia,Male,htn_diabetes,2025,2026,2030,19322909,1396667.9233298,0.255416227628668,0.351408012490324,0.497398378299509,0.0291980731618371,490800.299046311,694700.360087184,203900.061040872,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Comoros,Female,htn_diabetes,2025,2026,2030,242865,19274.7588648462,0.273836630393999,0.237775129623091,0.336557391040529,0.0197564522834876,4583.05828754262,6487.06255648794,1904.00426894532,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Comoros,Male,htn_diabetes,2025,2026,2030,241785,13614.4445817886,0.230894086205327,0.209447407353622,0.296461085273624,0.0174027355840002,2851.5101202152,4036.15301611466,1184.64289589946,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Congo,Female,htn_diabetes,2025,2026,2030,1672142,167864.236304891,0.305887249921217,0.216064273589853,0.305826889177758,0.017952523117581,36269.4642789318,51337.397193325,15067.9329143932,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Congo,Male,htn_diabetes,2025,2026,2030,1643888.5,129978.952831181,0.26320878521085,0.186678052774055,0.26423233794785,0.0155108570347588,24264.2178161356,34344.6425905962,10080.4247744605,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Costa Rica,Female,htn_diabetes,2025,2026,2030,2003858.5,248094.280230493,0.316282718030832,0.637839373152721,0.8,0.0324321253694558,158244.300184993,198475.424184394,40231.1239994012,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Costa Rica,Male,htn_diabetes,2025,2026,2030,1915980,193297.203400911,0.290939940673689,0.560853931577756,0.793857357015618,0.0466006850875724,108411.496490386,153450.407010357,45038.9105199714,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Croatia,Female,htn_diabetes,2025,2026,2030,1654357,348072.487819243,0.37788833582198,0.340257256025617,0.481615106475249,0.0282715700899263,118434.189603386,167636.968282169,49202.7786787838,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Croatia,Male,htn_diabetes,2025,2026,2030,1500058.5,256860.601370725,0.305518894683859,0.250483186360695,0.354544934260809,0.0208123495800228,64339.2618818635,91068.6250271756,26729.3631453121,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Cuba,Female,htn_diabetes,2025,2026,2030,4518655,635324.300318036,0.312976207672578,0.483208194863444,0.683954161439983,0.0401491933153077,306993.908309559,434532.699066466,127538.790756907,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Cuba,Male,htn_diabetes,2025,2026,2030,4302829,485740.350313104,0.265753667467407,0.386015792791651,0.546383754803694,0.0320735924024086,187503.446417007,265400.636463735,77897.1900467283,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Cyprus,Female,htn_diabetes,2025,2026,2030,546996,54765.7095235315,0.345841095625722,0.474426614975156,0.67152432649004,0.0394195423029768,25982.3101859617,36776.5062025386,10794.1960165769,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Cyprus,Male,htn_diabetes,2025,2026,2030,548979.5,59714.9001625024,0.309330234923672,0.403802695391808,0.571560120150609,0.0335514849517601,24113.0376406712,34130.6555116615,10017.6178709903,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Czechia,Female,htn_diabetes,2025,2026,2030,4364241,746290.804102259,0.401682676165208,0.513738203534813,0.727167680377679,0.0426858953685732,383398.097014046,542678.552906232,159280.455892187,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Czechia,Male,htn_diabetes,2025,2026,2030,4169023,736529.097074113,0.332700647659766,0.406818993566408,0.575829521436828,0.0338021055740839,299634.026004066,424115.197492485,124481.171488419,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Democratic People's Republic of Korea,Female,htn_diabetes,2025,2026,2030,10332960,792350.867806955,0.286444265141714,0.355440426352842,0.503106034484225,0.0295331216262766,281633.530274348,398636.503022491,117002.972748143,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Democratic People's Republic of Korea,Male,htn_diabetes,2025,2026,2030,9905557,637622.624809001,0.231720860397241,0.319578982563928,0.452346167463333,0.0265534369798809,203770.789696202,288426.150620262,84655.3609240604,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Democratic Republic of the Congo,Female,htn_diabetes,2025,2026,2030,26154326,2036332.43176542,0.289445099044984,0.23043969205043,0.326174489618044,0.0191469595135226,469251.818488328,664199.691623756,194947.873135428,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Democratic Republic of the Congo,Male,htn_diabetes,2025,2026,2030,25180274,1611420.37620102,0.263259663626323,0.217113875975729,0.307312542623433,0.0180397333295408,349861.723703271,495209.693045544,145347.969342273,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Denmark,Female,htn_diabetes,2025,2026,2030,2427793.5,346260.289672399,0.402385369159417,0.191774538082092,0.271446127722534,0.0159343179280883,66403.9071080958,93991.0148156556,27587.1077075598,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Denmark,Male,htn_diabetes,2025,2026,2030,2360863,412072.926947176,0.371672521095329,0.182427298918918,0.25821563372101,0.0151576669604184,75173.3510205859,106403.671970937,31230.3209503506,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Djibouti,Female,htn_diabetes,2025,2026,2030,383455.5,31217.0361562478,0.27680932201004,0.24125187459889,0.341478529009092,0.0200453308820404,7531.16849211611,10659.9475866591,3128.77909454303,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Djibouti,Male,htn_diabetes,2025,2026,2030,368267.5,22339.80975443,0.221229095301794,0.208090811156177,0.294540899265812,0.0172900176219271,4648.709132874,6579.98765449696,1931.27852162296,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Dominica,Female,htn_diabetes,2025,2026,2030,25408,4423.4072475736,0.350850916143688,0.304285991103406,0.430699793785324,0.0252827605363836,1345.98085838192,1905.16058935846,559.179730976535,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Dominica,Male,htn_diabetes,2025,2026,2030,25388,3612.20390686587,0.314750869207997,0.246313229977219,0.348642594334005,0.0204658728713572,889.733611636464,1259.36814135315,369.634529716683,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Dominican Republic,Female,htn_diabetes,2025,2026,2030,3926344,468158.387603981,0.26712551076232,0.360582921413092,0.510384948488646,0.0299604054151108,168809.919086286,238940.994541785,70131.0754554992,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Dominican Republic,Male,htn_diabetes,2025,2026,2030,3783715.5,375632.398540587,0.225845968059066,0.295218406536115,0.417865135215926,0.0245293457359621,110893.598140491,156963.683007645,46070.0848671539,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Ecuador,Female,htn_diabetes,2025,2026,2030,6408365.5,441914.320198144,0.309798931795456,0.50395204706217,0.713315923484651,0.0418727752844963,222703.626289942,315224.521413231,92520.895123289,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Ecuador,Male,htn_diabetes,2025,2026,2030,6234871,392968.324500649,0.244297231111955,0.295832534915114,0.418734399572242,0.0245803729314256,116252.815578372,164549.355410689,48296.5398323171,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Egypt,Female,htn_diabetes,2025,2026,2030,36007823.5,4278742.98364391,0.352799430384255,0.325763291766237,0.461099711090104,0.0270672838647735,1393857.39897353,1972927.15358702,579069.754613487,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
bp_combined,Egypt,Male,htn_diabetes,2025,2026,2030,36056804,2885466.39878505,0.271902389278726,0.250844387965576,0.355056194921128,0.0208423613911103,723803.052798471,1024502.72012539,300699.667326918,joint_shared_proportional_scale_cap_diabetes_0.80,0.15,0.15
